Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT,^GSPC
2014-01-17,-0.009669048994124019,-0.0138413712021912,-0.009434389977690305,-0.016669970537390277,-0.019141834772131272,-0.004266344151053314,-0.012845761845897252,-0.0069433302856549695,-0.004885979948162866,-0.023441749927124,0.003825921483766148,-0.005898136907632079,-0.007843270275776693,-0.004796162878763166,-0.005318370140323658,-0.005934624207617034,-0.01644309903968999,-0.009429848369728155,-0.009340269717236005,-0.005355417966829812,-0.021159022927876414,-0.00477338661575033,0.0,-0.0074240603446185105,-0.0039027803200157862
2014-01-21,0.03206346798462345,0.006944020883950186,-0.016458792345250384,0.014934343521382232,0.023155939342058396,0.0017591670268108928,0.02881086511571196,0.004138603298488253,-0.004090120250798357,0.0007615154650579825,0.02498356554420189,0.015982292117330932,0.013556355625265137,-0.01941804739811137,0.003702537573799791,-0.011115913885952011,0.010010299846970216,-0.01781530180836155,-0.011799656494574817,0.010598952956549113,-0.004512113569406839,0.0,-0.03843774577757708,0.0004487304525826463,0.0027699122428179734
2014-01-22,0.04641055093985624,0.007756183689236806,-0.0021437046593244524,0.009967505558827305,-0.007178899095163782,-0.0027658428642749477,0.004359687172367899,0.015735626768209388,-0.010712835446649915,0.01220398593139116,0.02255560681323443,0.006297541487499281,-0.012244875504181518,0.021019370644538515,-0.0006932128019268013,-0.01672163515892855,0.011299457111287214,-0.0083644130373699,0.015312386459624294,0.010159173151226497,0.015147660130001572,0.0,0.01866414566536645,0.009661864519303398,0.0005747000497677845
2014-01-23,-0.03228231788406788,-0.026088676145575862,0.002679025325601714,-0.06422129454013614,-0.031618684898178984,-0.019832612891371948,-0.023660045559636744,-0.004727496801206543,-0.038569083693131834,-0.05627944483573977,0.013113500986861482,-0.0423669398756088,0.003663192067608456,-0.027576734895462973,-0.004633903095330183,-0.005134426210037013,0.003876542971100072,-0.02099703274635578,-0.018879415411483302,-0.019332893270441964,-0.014582596195403141,0.01425224310601192,-0.028509056362631346,-0.007423945273741905,-0.008929324764570978
2014-01-24,-0.00909215773053873,-0.03953876711571436,-0.04095613629783834,-0.01360234380569203,-0.03974407797704593,-0.024436024624145514,-0.05876440955303952,-0.02766676275349944,-0.024994113873454626,-0.056052883318374214,-0.05162440455939121,-0.04477876541422399,-0.0007841477176042666,-0.033447960511210795,-0.030176793692660464,-0.027751488007204728,-0.018408336896138966,-0.024681413681050923,-0.00417784460133519,-0.012476607780779858,-0.007371825750292604,-0.023867612988569653,-0.018433718230960405,-0.04107031658338345,-0.02109642142734014
2014-01-27,0.00034250729736218233,-0.0009168250507427533,-0.005028955027371218,-0.016810285205806075,-0.03016268132382427,0.0021030576056939587,-0.01517204290280283,-0.022594976758122387,-0.007384599834626471,0.0023116243311918083,0.02013649468269607,-0.0010748434136593765,-0.01846504030351781,0.0033955345002822934,-0.01203950509656826,0.0037364330088838216,-0.005928416317800167,-0.021989017264588018,-0.029744247117181377,-0.007237155685045238,-0.024194793558133476,-0.019512840494214728,0.014621187037209271,-0.010144317726748842,-0.0048882218533394806
2014-01-28,-0.013558893222393564,0.0073134645426296,0.025989638500944157,0.034439256667671,0.006042294362647471,-0.0005253160478941865,0.01102985823832614,-0.0025809310914872707,-0.021577071526710956,0.026925425582582818,0.02200912103951902,0.024961025877320075,0.005310704624189366,-0.011935375334075404,0.025117856981018427,-0.0025754766178787136,-0.0012749459570886579,0.028906556214113532,0.011638614926190005,0.00681267613745451,0.0005830040148402382,-0.009900873274348382,0.008368432234560963,0.022490210626386675,0.006121875622431716
2014-01-29,-0.009181243347714307,-0.03805601314250073,-0.008771936173280537,-0.03810102333579746,-0.01662435010519614,0.004718209032760878,-0.05265164236755182,0.005155126683353606,0.015629942857913637,-0.034828971015469,-0.005001088103608886,-0.01306664395412227,-0.01038230837857812,-0.027827580034995414,-0.01164309475031855,-0.008285811205300142,-0.0005672776165153159,0.0022951764680989584,-0.02279121011334606,-0.00536097659567325,-0.008779716396730475,0.0,0.0276444966097269,-0.012345892899637834,-0.01026170390849579
2014-01-30,-0.004915709824284242,0.005660061369840319,0.00658644105058892,0.016995745863164657,0.0144025976612705,-0.0010464413103461467,0.016734259191316214,0.015474938445255937,0.006540162361242441,0.024868341547668926,0.13535289582015375,0.009388624480925145,0.027970284827082637,0.0,-0.0028723248055202433,0.009059356457226997,0.011984595762881689,0.0032043080487991205,0.004971930101010713,-0.0003412327528957704,0.007613368275084298,0.009900873274348382,-0.005171701552242558,0.013878397473084059,0.011204044372218114
2014-01-31,-0.007064917722552799,-0.009452109170020373,-0.021007183723738443,-0.02716751870379497,-0.005736130054791566,-0.018228202511511693,-0.011435716841518007,-0.011541228595325137,-0.005943592367925188,-0.004240317609657929,0.09957146518347315,-0.013382296139025307,0.03175691099328315,-0.011530323959032307,0.0,-0.015580655394362708,-0.032042741101045547,0.0027382704947256364,-0.023840306809198575,-0.020697681535119195,-0.012918251749284959,-0.00493807818075076,0.0073799834996628455,-0.009230857835753836,-0.006486290214249735
2014-02-03,-0.0008273143734740529,-0.028903580771148185,-0.03756828252330058,-0.03896001587029829,-0.0219717682942433,-0.028940545079302993,-0.03769251222761838,-0.035445171067686854,-0.03673228362579728,-0.04667294763817331,-0.03259762637391361,-0.03626377281084503,-0.0035352794449559077,-0.030799500207277175,-0.004323699070460929,-0.017557223016281043,-0.01884499477280599,-0.02258676361562184,-0.032260952598030634,-0.017670119234068693,-0.008904649652675456,-0.009950342413620014,-0.03136913401977437,-0.02980621779077186,-0.023096604704487156
2014-02-04,-0.0055734559747877555,0.046733581940208824,0.010960645973931094,0.034605547797157854,0.02802534213865715,-0.014372666955361435,0.052196540584593665,0.009505717951719062,0.029553039229095912,-0.006427301837558019,0.05045524377392008,-0.006382648774194255,0.0012640030824284665,0.014611898963753367,0.01505214027238777,0.003058465007935496,0.0007370059263482887,-0.00795692839811979,0.054239919242544676,-0.002308620579476006,-0.0017906886960110668,-0.005012441011549296,0.03210406762193263,0.010297236270951471,0.007612043683081993
2014-02-05,0.012644200399917871,-0.0056172830186651534,-0.0011482290258499894,-0.02416330251351262,-0.004776084749194887,0.001391001248518542,-0.03301463477650057,-0.009682103095790762,-0.002705569102312566,0.01980256247405432,0.0024748004570880333,-0.003486298079883987,0.03646681711229549,-0.022925822116332872,-0.010488702354612744,-0.0038575834319534152,0.003971166281127925,-0.018975756877406713,-0.012500196684460452,0.027790692978014953,-0.016867913081600516,-0.010101106816895258,0.029680260654026736,-0.011890797006780307,-0.0020302824086568805
2014-02-06,0.019535282767915163,0.03867845315384755,0.02607869106394345,0.019209425835314597,0.02707975073627411,-0.001947915253216248,0.01321206406972708,0.017361167229516195,0.025265108155605454,0.007046956631093337,-0.019251896006079683,-0.0009780178064389133,0.02144941823528157,0.04000514730606741,0.012857360671604479,0.0165226004896315,0.009495310523496947,0.021791596340720254,0.03825249853605661,0.0025902990292214767,0.03169157272198975,0.010101106816895258,0.032283264476439255,0.011102455482576046,0.01236305445337571
2014-02-07,0.00825711612600788,0.0018047325396990388,0.010022191273056702,0.03852588333247109,0.003411213351597553,0.017943652949203415,0.003120098677940719,0.002604402626600111,0.008475858291612237,0.01352625186545886,-0.006862968283713133,0.018150823375820302,0.021465415205333738,0.010638600012821575,0.016657257132840275,0.0053607167057592164,0.006232059415640645,0.0009367755954619028,0.01799686209558793,0.012171265964880718,0.009956278579228428,0.005012441011549296,-0.0069298455240913714,0.013317848007136757,0.013214193504296645
2014-02-10,-0.0002287768522046818,-0.009968476174797125,0.008825006127881174,0.01905525759529514,0.009551901010410813,-0.0019168338504718108,0.0062110539566822,-0.002604402626600111,-0.024750837690234118,-0.0035747959396870144,-0.018288732030113497,-0.006059685424648187,0.001865314144707142,-0.00353373897100262,0.003947467608805599,-0.00496744072348676,-0.0013012251830559762,-0.008462622332855663,-0.008358220838389885,-0.002900686103124883,0.005810585122950407,-0.010050454865654826,-0.033230619764359925,0.0,0.0015680048032544747
2014-02-11,0.02337117739588912,0.01919229537827305,-0.03407168824956219,0.012404405568737786,0.024535276712492893,0.00601264614012198,0.026277266346893757,0.017918873531224566,0.014512288592035905,0.00420457151770659,-0.01600035270254585,-0.009717260008063278,0.0020941661874576134,0.031361319005998034,-0.004878610189662513,0.02292987473795538,0.02260159376754034,0.008930446399842307,0.02545256927203554,0.007406157591121065,0.007503657059583446,0.0,0.039469850634530124,0.0,0.011001375944254654
2014-02-12,-0.01892576139344726,-0.02093853652001343,-0.010854200215319132,0.004559975345921785,-0.005701230288778891,0.01406968319950197,0.01585669392898703,-0.0020511804347971285,0.011402010848271527,-0.023777906512161273,0.0,-0.001954767090260212,-0.0032595944656885756,-0.017301485048899945,-0.005136717020140846,-0.0008965665279605517,0.006141700799533911,-0.004220439125762088,0.012198984314786276,-0.002973129013232878,-0.000575366534465882,0.010050454865654826,-0.018835331227312402,-0.0046801667762483845,-0.00026929864772107237
2014-02-13,0.006122291194107454,0.010068377708712939,-0.00749499267256537,0.017740476935247607,-0.015160853719059952,-0.005388031452727038,-0.011343370056976498,-0.0010271701308903758,-0.014936540874755266,0.0304688750062736,0.0033701643149295357,0.011809765232319691,0.022824847461604403,0.008688159730877443,-0.016521345845609048,0.014760141691343875,0.013014813496389,-0.0137215235058874,-0.006952583611458785,-0.01206660701807305,0.004019577604137403,0.0,0.013986226392040502,0.0077882879500852376,0.005793211978776469
2014-02-14,0.00799335710503346,0.01087015881130049,-0.012813055677861396,-0.015169748365876146,0.007305895597497614,-0.0073203342046594955,0.005986280803167432,0.015635944769700538,0.016969183301158264,-0.006900741116170117,-0.07932649039238138,0.012490841809849051,-0.00045581351248280555,-0.004334644380176167,0.0054585406706788575,0.012302443806527563,0.006164879486625807,-0.011018226042288859,-0.00817280563622269,-0.008472914352473104,0.024902179851206796,0.0,0.017894187699688313,0.006187089008596214,0.004797689385548587
2014-02-18,0.005591206372411506,0.0009004886332812934,0.030593606694979236,0.03698371950390644,0.019522904941286834,0.011363556985986456,0.02621258338982657,0.009566074855997364,0.03953313165379457,-0.018638869682717996,-0.009351544005005152,0.003812295699536783,0.010887150565149106,-0.02730222803001059,0.018293252717282993,0.0012470122359404812,0.013044956412448183,0.007677704204017921,0.01627943127451248,0.009591607916772382,-0.005605095289544337,-0.005012441011549296,-0.013045082864416413,0.003847521274798149,0.001157803392558776
2014-02-19,-0.01664087726540764,0.009852431948202067,-0.019134123376342682,-0.0011514593604307066,-0.007463831184605585,-0.01545350430001946,-0.017595684943350287,0.0008348565733367064,-0.019997724693971985,-0.009451059549646423,-0.0008173461151756989,-0.007912878053117467,-0.005428529686430483,-0.006269890297942338,-0.008167074965097498,-0.009012541449527234,-0.0031763015003063444,0.0019105949968052371,-0.015693300204949523,-0.009157510285569437,-0.001687932051420482,0.005012441011549296,0.010996563157795514,0.0,-0.006545861773195938
2014-02-20,0.007680092953108897,0.0017809308968492754,0.005854513400224803,0.0017842104782470614,-0.0020997844105741237,-0.012094677309610002,0.010301731270861314,0.015237221439861948,-0.009145555373183623,0.003016912193641197,0.025828768506281907,-0.025384628159910605,0.007456512523285941,0.01338731797933046,0.02772823612956632,-0.0011323594678556148,0.014282155771306204,0.024971809584845683,0.005841153961838819,0.0009540584092615489,-0.0039490544034599395,0.0,0.0,0.006888738462291766,0.006013341826934138
2014-02-21,0.0003375370112594922,0.02547370531928328,0.0017498353072262773,-0.007156022245066396,-0.008141222018015482,-0.0005534306083290197,0.007293953672488973,-0.0004931497288278575,0.025511595675609122,-0.021202186789343713,0.007936504242029407,-0.00323644859889205,0.010079692818390829,0.013209945772417742,-0.0011401746299433135,-0.0032783106462614953,0.0017708317206688307,-0.009350423114690365,-0.00291646127809142,0.008719448135320995,0.0028224281663029593,0.0,0.006812118401376299,0.01288383280629124,-0.001920566673181412
2014-02-24,0.004824877361462754,0.0103536987420898,0.008125575596294787,-0.0007532366988591832,0.022452722068962983,-0.0005533089631950538,0.007241303506299701,0.003938667252221695,0.008361213441645088,0.0007689334250384761,0.0011850954238199485,-0.0225412648477743,0.020951382566233523,0.020780292929118538,0.027454634549832324,0.004033202004686487,0.006782910495331862,0.021376332767741424,0.016223057727767998,-0.001462165339711774,-0.0028224281663029593,-0.005012441011549296,-0.02404791242934201,0.0311366524746417,0.006167455552331447
2014-02-25,-0.030803344519131137,-0.015571944667059467,-0.004635303496383081,-0.013890762242930954,-0.00534288671481864,0.003316764202651701,0.0017299717772443213,-0.004761563347663866,-0.0008331395362293215,-0.017725141403176714,0.0,-0.02110678816629985,0.051260374270666986,-0.029567779060036825,0.0028813706733785693,0.0038918860026493363,-0.009235845174073276,0.006872704643096306,-0.0069206533247452295,0.0025787601582081265,-0.003965009364073957,0.0,-0.033949391641080684,0.004370200209556252,-0.0013485906767742861
2014-02-26,-0.008229415119428651,-0.0052441842936037375,-0.01462422451814449,0.016032992312869254,0.0011899044504066758,-0.0049791021216680775,-0.0008644453489674575,0.007215648271903463,0.02360796958762279,0.04917878084070182,-0.016318764020777365,0.01786561424106381,-0.023283636476806535,-0.02321495736853718,0.04796770114057214,-0.003514417893218713,-0.0043756202941866995,0.004555853515847197,0.005770519817956066,-0.0076704417751871645,0.01184780539037611,0.0,0.0007187718767207585,0.030066648652512296,2.1699742124958732e-05
2014-02-27,0.0011631033932371082,0.03783742468071538,0.005289301641716815,0.034225410942315904,-0.0008922003324420835,0.010208126341078039,0.01630211911695456,0.007650379920075778,-0.0008140645444614236,0.002656343969933417,0.00839162117901493,0.01362947930410785,0.0036014257551810758,0.039845863274061255,0.00463071937075199,0.002636882385631978,-0.0009598032307258642,0.003176792596925715,0.008022855965918563,0.0037993930919597574,0.010044628564345182,0.005012441011549296,0.029747493694096017,0.0,0.004935881408416165
2014-02-28,0.0013938007008071907,-0.008474101040916171,-0.003523225493895943,-0.04568469521177132,-0.0005953698264558049,-0.010485534923559747,0.012124854476142088,0.0,0.0018990264085041453,0.10038173465036326,0.02824829755166558,0.006818281517693592,0.005061910053209662,-0.02817079322841165,-0.03678776421716723,0.006873865222222442,-0.0004117926298454755,0.013948706566802471,0.0017108982920890359,-0.006224851480882698,0.0033262035938426138,0.004987547320022392,-0.01122792404158246,-0.02716393245527704,0.0027788242813375774
2014-03-03,-0.001626273111030585,-0.03199569652820644,-0.019002794928892897,-0.0069273066801409655,-0.01711497296306219,0.009661677886531272,-0.007878398458933455,-0.028620173654055447,-0.013917689157189272,-0.019286468119747546,-0.021111062255111612,-0.019710016938959907,-0.012490762380056086,-0.02257456877972408,-0.02002471372335579,-0.032275176951254814,-0.014931725781493377,-0.021681352679575383,-0.01956355754721506,-0.014854094025021247,-0.0022163849670620017,0.004962795093597622,-0.017800398419385077,-0.0072729164067915075,-0.007405866200454803
2014-03-04,0.038549546833133164,0.01569297474971809,0.019591117744575115,0.015606583723238643,0.029541078188010994,0.01445569795187529,0.03333627325149813,0.03185806302036642,0.0168940561305857,0.034054918559484726,0.08770255510495684,0.014637248401387914,0.018364684767908646,0.012704371999623154,0.02220075202378613,0.015571503797195518,0.019723331268096445,0.017203029626078337,0.008678198338311294,0.0140729230597465,0.0005541930208536883,-0.004962795093597622,0.007158029578883562,0.030904485190220266,0.015152322676142305
2014-03-05,0.005467156452541921,0.010328038993725697,-0.0017652793442546333,0.012392499130412737,0.017199220000373217,-0.00027108190671265575,0.03173162625786419,0.010451273986477938,-0.005961926673419882,0.0010397591651978288,-0.0353627675067445,0.0226987352845347,-0.004822132323030193,-0.006331972704266775,0.006716442520458443,-0.008521478754747847,-0.00355722015934834,-0.014466684760460424,0.006888870724808038,-0.01707036652295102,0.0192159750587253,0.004962795093597622,-0.01944595898186008,-0.0007078987212623122,-5.335274966444814e-05
2014-03-06,0.01830254861766356,0.03361479899535191,0.005286436297788022,0.056082130721647694,0.025960747011863017,0.010239988540801104,0.032806944163513485,0.007806704078808568,0.02866897183678807,-0.02506577245535002,-0.0067720464109211065,0.030082509746162334,-0.0023149739946153325,0.014414585899469978,0.0030188008234635078,0.012439809861013451,-0.004533288827953896,-0.004107043416284206,0.021506076214437897,0.012198192396364327,0.02576606921921698,0.03406628855752322,-0.000727293103193638,0.0028288138822567532,0.001716933496856754
2014-03-07,-0.004379661786981792,-0.022623462732332067,-0.016539327696555972,-0.014181573746938625,0.04998286953457676,-0.004837609556069822,0.031764749305093876,-0.04280126860088718,-0.02975681010663278,-0.019961613065393458,-0.028332667533922162,-0.013320415057782586,-0.0014753784678953608,-0.02536350158802092,-0.05646212239390058,-0.013718061249210045,0.00247510028574105,-0.0036648303852797603,0.005026354348963924,-0.006036857074096069,-0.005313294211208852,-0.009615369882557734,-0.052290356647945124,-0.028655200141658455,0.0005379445771156455
2014-03-10,-0.004950263549224232,-0.0266217224430787,-0.03023189385170255,-0.013717005950038441,0.023823328860782755,-0.014927397399709719,0.023542075556425957,-0.011997901633380437,-0.026190363639009284,-0.011031090169247193,-0.034772335549623445,-0.022460262833951194,-0.013594223893469426,-0.02038994004128747,-0.006398378674976168,-0.010671896561389893,0.005342581563653859,-0.004138691038634956,0.0050015703315504645,-0.0054552183129441545,0.010071697550367631,-0.0344012610885855,-0.01779530954387365,-0.00802632363409339,-0.00046335364121929956
2014-03-11,-0.00419925779970054,-0.007864217394031092,-0.034981744377518,-0.034331800930213596,-0.02275236984567064,0.008712449275534162,-0.007541634177204992,-0.00033529881852922827,-0.005321339054471963,0.004387307893797043,0.023053481414384347,-0.024438940085945493,-0.005575864993900392,-0.013195156346170744,0.017272951372494294,0.0018081031853585117,-0.00712957706850581,-0.012987065524104668,-0.010587979165832317,-0.007794470127458375,-0.010071697550367631,0.019802442061041356,-0.02130239127317135,-0.00883025463471987,-0.005095096975215263
2014-03-12,0.00706251199752117,0.01220598311966059,-0.007658041539799765,0.003911605827966902,0.009587139428451241,-0.008986270634006921,0.014304868567867501,-0.06262881610697368,-0.02473471403441785,-0.008593271398347646,-0.021847984823913702,-0.01044792410262474,-0.010376000536613805,0.014131032768836649,0.00897276164385108,-0.009073386716358378,-0.003445561224114879,-0.007968350534342417,-0.0005604398998706461,-0.010368503811774232,0.034558551187259035,0.00975629113409407,0.020521791221614682,-0.008908612396888671,0.00030512432320950467
2014-03-13,-0.012281143386793758,-0.02013184831746817,0.0038363514520147746,-0.047559417152919004,-0.005048429774162866,-0.019889803505041215,-0.028322270084673695,-0.027329421887324123,-0.019768321514914255,-0.03295030727793069,-0.05786736700047879,-0.022136913417603044,-0.006758981132110264,-0.014131032768836649,-0.003355431606579806,-0.02545130883953206,-0.019237213815396004,0.01029991568510047,-0.011841150189472405,-0.009841555752781339,-0.008268879717458155,-0.0048661956836223985,-0.030137343621139845,-0.028746550240059676,-0.011770091695883167
2014-03-14,-0.003903690599228682,-0.01424815038825411,-0.013491806697526698,-0.03367527779265611,0.012179112591047758,-0.010377337161216804,0.002473532121709976,0.008223104603827469,0.0064385870954484226,0.005997271259369441,0.0038224787377996172,-0.015546748823002332,-0.0035068353210485625,-0.016260986932562282,0.01974556515794168,0.006125308745489555,0.004494294159520074,0.018001780978211368,-0.0264381603565762,-0.013244027293824345,-0.0193873782958347,-0.004890095450471671,0.005620238731298688,-0.01313249833430108,-0.0028257664174455854
2014-03-17,0.012770129842445854,0.024802140144223772,0.005161281414025165,0.00664087668954938,0.008907648609560503,0.012050014423711453,0.018842964031728027,0.0014546082308035668,0.01505528705719339,0.015345628529200184,0.012637035901392757,-0.005700012788258935,0.0056920475527793,-0.009689844543135928,0.007223345795454694,0.02439132553208001,0.006703056666110374,0.02930095497158458,0.0029078319505311256,0.017408991009207675,0.011049828552183172,0.00975629113409407,0.0031974760571944483,0.018490477626179613,0.009567717695039057
2014-03-18,0.01195522788610237,0.017346301871844938,0.019752143442421932,0.014919648510516303,0.007794112177518464,-0.015156074453495094,0.005560379981197849,-0.002182900907258478,-0.006052767722388275,0.0032434472151345872,0.009995909067965325,0.01836873411158102,0.011718573921662312,0.027846216122827894,0.01579618282341766,0.010823440218115543,0.005136361237378928,-0.007133392118333415,-0.004073455537017656,-0.007618848105386711,0.003656217416990515,0.01923128439175814,0.016620938057154477,0.011385291909007389,0.007193682245473454
2014-03-19,-0.007991047785935734,0.0042898151156909314,0.010668249538412056,-0.021622763310076287,-0.007012161825404206,-0.0045351710672583145,0.021229048494336933,-0.01967851391025177,-0.013095008763003513,-0.024793828410667018,0.058354948310863186,-0.030179249082279203,-0.0187285282402625,0.03168971174032853,-0.01339975845434127,-0.009140623384954694,-0.008063335172682429,-0.011701172898254786,0.0,-0.010526103577841006,-0.01576502846842187,-0.01923128439175814,-0.007880296250198704,-0.01444335283249476,-0.00615052509673486
2014-03-20,0.016242783754658596,0.03697936813641145,-0.01193100124727886,-0.01949383321394027,0.0,-0.005697599397211928,-0.01282662022072767,0.014383104422213355,-0.015646036131402585,-0.01315676473634575,0.015901046678729713,-0.009739462842670132,-0.005731756444089964,0.059652767632248915,-0.0072062246343489456,-0.004536719907905606,-0.006161058964170962,-0.0018125439770644292,0.0264686632763127,-0.009894155100697688,-0.0015904749437964938,-0.00975629113409407,0.013359587077247603,-0.0007658389449127778,0.006022334087521841
2014-03-21,-0.0009734582209910414,-0.004134207112667543,-0.013995217902068369,0.005256681718650569,0.002862855667533637,0.0002851406722497174,-0.005754005985846744,-0.0140118531013671,-0.0032781537710611097,0.004300275403811504,-0.01511947346018605,0.01768067336049839,-0.011325282058446184,0.0017269426670132315,-0.016127721584279442,0.00531248315551025,0.0008425226223311988,-0.02061910938027056,0.008481839675902991,-0.0022326551966243002,-0.017121660151274032,-0.014814894741018964,0.01779530954387365,0.005349470273978918,-0.0029369801166092557
2014-03-24,-0.013951038438272612,0.03660412114907463,0.0019202351207834312,-0.005891826531545519,0.014191849224372888,-0.017577066310419998,0.023994421493978457,-0.010076585421797235,0.008027324263342628,-0.02297259821965536,0.007006657759176971,0.006338288714163642,0.015370737710804772,0.032261131567962176,-0.0067035453072819,0.006825911439125143,0.0016824237879129456,0.008757673836108815,-0.006212885380525446,0.005294696897091278,0.005918769606434449,-0.004987547320022392,0.00611653096762077,-0.007651232744476655,-0.00487658095936272
2014-03-25,0.009503313376670874,0.0,0.0070084934542227195,-0.008486805859389435,0.013993579263688272,0.007241316821205324,0.012828214024857676,0.0011245923913194567,0.0008879304865985205,-0.003970036314967729,-0.07446610947271992,-0.0021598333790748825,-0.00494675968442948,0.016570120892416718,-0.0022448934754533134,0.010088642100515521,0.008787589212974733,0.0022919057389705344,0.033429249474151934,0.004805960826567812,0.02542533209213138,0.009950342413620014,0.015128947720919328,0.006125662338897886,0.004394270848822046
