Date,Equal_Weight,Lasso,SAE
2023-07-10,-0.005880419984254814,-0.0036469612435947596,-0.0025620966317347893
2023-07-11,0.009385743966131344,0.009498980527899548,0.008041084459458503
2023-07-12,0.01632772291019613,0.020290886529453545,0.015327056539712558
2023-07-13,0.01674751904302063,0.02011033318714084,0.015366497805047175
2023-07-14,-0.003670667562753138,-0.0050324563409702705,-0.003264792585795817
2023-07-17,0.010340249536495705,0.007893344272725145,0.009218833483609856
2023-07-18,0.010516995613203406,0.007271944938937125,0.0008351845498406618
2023-07-19,-0.003944115650057256,-0.007614688529981706,-0.0022161824308621902
2023-07-20,-0.025360345536002527,-0.028428554998571443,-0.014707358114250724
2023-07-21,0.003852484640603393,0.008127145762109933,0.005215421651273644
2023-07-24,-0.0010799333772464337,-0.00046867970335462417,0.004111071454790505
2023-07-25,0.003179695523286341,0.002664755192254731,0.003994945372665981
2023-07-26,0.002176780611595319,0.0011253632285672666,0.0037223052105499477
2023-07-27,-0.007264330550121656,-0.010277651882931949,-0.01146957087463285
2023-07-28,0.012431170232270361,0.01545450109071389,0.012403003640056198
2023-07-31,0.0011428836454605573,0.00505850275334474,0.007014957685910872
2023-08-01,-0.0038004024333329056,-0.01091021558487526,-0.002464485223917734
2023-08-02,-0.021682929951301944,-0.027116921876894295,-0.016953750217147956
2023-08-03,0.006824586586956727,0.013816627932000003,0.0041617372911737505
2023-08-04,0.0037118469869756865,-0.0022480492252707762,-0.004853890569748387
2023-08-07,0.012885258942189282,0.014759817242856244,0.00853040400961902
2023-08-08,-0.011023357160478753,-0.011800665716744874,0.00040074244662413605
2023-08-09,-0.006693730821316635,-0.005348812869396369,-0.002882239206183357
2023-08-10,0.012791652196277425,0.01466521373930263,0.0077282664506554966
2023-08-11,-0.011402244859796795,-0.013780158855235314,-0.011955562795629149
2023-08-14,-0.006889829499359124,-0.005986829987369546,-0.005655302585088506
2023-08-15,-0.010002267859082536,-0.011554914797654803,-0.007331841762701075
2023-08-16,-0.008874714698045238,-0.005056577140338803,-0.005341156452658424
2023-08-17,-0.006205060336847978,-0.008713689702103622,-0.0034618981856073816
2023-08-18,0.0006976825111024709,0.003385350920883212,-0.002663818004480234
2023-08-21,0.009609867540637751,0.00809755676114321,0.006818903714581381
2023-08-22,0.0016849596305661407,0.004512284329575067,0.004788595712231114
2023-08-23,0.013453963703348393,0.01851457203416018,0.02070378448706478
2023-08-24,-0.019218621579176087,-0.0214848960354157,-0.01719227072751295
2023-08-25,0.006610607623931841,0.005742168269728509,0.0033538386441254175
2023-08-28,0.011869850258950265,0.011569447411668321,0.013784982082347241
2023-08-29,0.012167750338230476,0.015431551957439282,0.010677579882640842
2023-08-30,0.0034962611638373886,0.004064474573167942,-0.0006682512039315469
2023-08-31,0.001171996485721749,-0.004820319714227139,-0.004638441133858251
2023-09-01,0.007972117535505419,0.01134002157739289,0.01195839641686014
2023-09-05,0.0046374269010680536,0.0036703474610373377,0.00018813351057112015
2023-09-06,0.002787723062114722,0.0005213162489887679,-0.00134436119334147
2023-09-07,-0.005984181102181907,-0.011518043850877291,-0.007519280867917644
2023-09-08,-0.000316615194551062,-0.0008500449586499315,0.00205201016677492
2023-09-11,0.006674547499784467,0.0046228085515434,0.011630248040107816
2023-09-12,-8.115799531083212e-05,-0.0034827630788729635,0.002042949857415266
2023-09-13,0.003227305194513974,0.0015854253688249997,0.0013181788766036817
2023-09-14,0.012796092899456823,0.012206412183603632,0.010719858285368034
2023-09-15,-0.007527501825931537,-0.010048898322478905,-0.006273369422341801
2023-09-18,-0.0035594682851947113,-0.0023097307896442487,-0.0046771827390710285
2023-09-19,0.001813519407271258,-0.0037385682362494066,-0.0017794140551341542
2023-09-20,-0.013995669213185735,-0.008630643251059666,-0.009116575442552843
2023-09-21,-0.01613477273750874,-0.018667703712834438,-0.01798461849494082
2023-09-22,-8.890376809844724e-06,0.0016444996177558124,0.003239373139889423
2023-09-25,-0.0005106399943795026,-9.074140457165925e-05,-0.0012550979858740874
2023-09-26,-0.018251224570844826,-0.0178766328768436,-0.014864055958117461
2023-09-27,0.005798574190109207,0.004676626090621028,0.006080982127524948
2023-09-28,0.008930548800307747,0.007463792794172974,0.0076527214546011635
2023-09-29,-0.005991874347955672,-4.7922122190513505e-05,-0.0004291631864159484
2023-10-02,-0.0079288092849783,-0.010046214556238553,-0.00840668187341187
2023-10-03,-0.0156796221308948,-0.01628240374566481,-0.0175277281267725
2023-10-04,0.003590936697479563,0.00489567977875538,2.7536620498480602e-05
2023-10-05,0.0030420791969305583,-0.001429574089350183,0.001831004434468042
2023-10-06,0.016425672545654635,0.01896389649334118,0.01720424899658113
2023-10-09,-0.0002644290313487119,0.0005358282232297285,0.0026330368018907535
2023-10-10,0.01519411635046275,0.016823631051972043,0.016180881448722317
2023-10-11,0.0018592689368492898,0.0024016572497362887,0.007827538756570718
2023-10-12,-0.004963008523736434,-0.007287556970387854,-0.01081331159069876
2023-10-13,-0.010605332486219865,-0.008089287538082246,-0.004404189512918322
2023-10-16,0.010403432014411962,0.011131546144902416,0.010147108048386144
2023-10-17,0.0013064449706412518,0.005150398399948131,0.001144258481740934
2023-10-18,-0.01715450472015334,-0.018920635614186665,-0.011327107269556436
2023-10-19,-0.00031775047294679837,-3.97034720478473e-05,-0.008764346423342673
2023-10-20,-0.010398912805705152,-0.012401362025434182,-0.01087038791488304
2023-10-23,-0.0007687046151847454,-0.0024135862176546397,-0.004502295024250813
2023-10-24,0.0043320819376333475,0.006059929044045731,0.009326463642713279
2023-10-25,-0.014874763219394183,-0.017121213053558293,-0.01299000912778503
2023-10-26,-0.00971005763231858,-0.005501142526089353,-0.006877662262271045
2023-10-27,-0.004147358751106722,-0.002485861160801406,-0.0034054957057598756
2023-10-30,0.0045805899682846984,0.006046929181271921,0.004664817433949864
2023-10-31,0.004617441321636662,0.003962611861492604,0.0020758824080235883
2023-11-01,0.018623997843558726,0.016584780810639188,0.0141874018524355
2023-11-02,0.022659351197184208,0.025858461275900524,0.020874669578399008
2023-11-03,0.01402968687678019,0.013989527124419254,0.012367339272936206
2023-11-06,0.0004489526847564207,-0.0013025790488292444,0.002147839514323735
2023-11-07,-0.0037246898867859812,-0.0030012144109612393,-0.003856732561160925
2023-11-08,-0.006651124414505105,-0.004900194497354349,-0.006683743879385418
2023-11-09,-0.011674318703484232,-0.009159041103863785,-0.006022884490343827
2023-11-10,0.02520893846083716,0.024492667258021683,0.01822622486101011
2023-11-13,-0.006168550827288399,-0.003868085162507029,-0.0048545491292060206
2023-11-14,0.026117379955225672,0.026223893717089553,0.021148101984941547
2023-11-15,0.0027033639713707203,0.004557611028564779,0.0021161091022126044
2023-11-16,0.0014839475449388573,0.0005369611027727927,0.00045975095232897445
2023-11-17,0.009819644568336727,0.010165341151679996,0.011646460662907643
2023-11-20,0.0012856447869324938,0.008609357605280366,0.006377774067667374
2023-11-21,-0.008142580454034487,-0.006626119907256367,-0.006674892664742416
2023-11-22,0.004131876949765356,0.0035940801301137526,0.0038018395491761225
2023-11-24,0.006095020396520212,0.005589335745845858,0.005199004645556116
2023-11-27,-0.0007044443062280692,0.0019551052194195506,-0.003387150926368321
2023-11-28,0.0016729993161792578,0.00034759034975095915,0.001843414923216713
2023-11-29,0.005367532386673091,0.004914557609469128,0.00199273559715607
2023-11-30,-0.0013157986740228722,-0.0005649611538629529,0.00025120294889369177
2023-12-01,0.010536092212475978,0.010493268018967328,0.004828392458158248
2023-12-04,-0.014784034059093898,-0.01636072583156789,-0.010788122513814002
2023-12-05,-0.0018855081731441459,-0.0020981037369409705,-0.003727611171573386
2023-12-06,0.0018244885176095238,-0.002406219293645151,-0.0026193729205896688
2023-12-07,0.005869063475836711,0.0071619598811132335,0.006590202623820929
2023-12-08,0.004124534891888132,0.006224114651432799,0.002770881076045839
2023-12-11,0.0027849971092148706,0.004286297733886002,0.00012018253026724324
2023-12-12,0.0007499656908560581,0.0008858354242242683,0.0005129413227340507
2023-12-13,0.009089786378746467,0.011036606350609546,0.012729591500388437
2023-12-14,0.007343152981407641,0.010632790302546269,0.006724718037709465
2023-12-15,-0.009308590683422935,-0.009331971510942338,-0.00606065048958726
2023-12-18,0.004056551989020107,0.0036270121972883373,0.005659046400181111
2023-12-19,0.005458010277409997,0.006984388093483673,0.005277709637708128
2023-12-20,-0.015168570754234167,-0.015575982142257416,-0.016563535005131413
2023-12-21,0.01194553901685147,0.014374880536470513,0.013648717567447122
2023-12-22,0.0016186011129182276,0.0023108109982530323,-0.002647826927372421
2023-12-26,0.0034220724762032972,0.006529520928133081,0.009377257475215117
2023-12-27,0.004223467299464545,0.0044602328725744655,0.004009107570006165
2023-12-28,-0.00015252561068557213,-0.003750160197020236,0.0018647015505806053
2023-12-29,-0.0008097876113826175,-0.001988095709471338,-0.00029594756276729584
