Date,Equal_Weight,Ridge_Tracker,SAE,S&P 500 (Target)
2023-02-09,-0.007047005186475275,0.0004231650435730927,-0.00315214310930223,-0.008869009831038
2023-02-10,-0.007446050869571508,-0.0011274768907494348,-0.0098826412470423,0.0021928557092181222
2023-02-13,0.013141438321294885,0.008861302028650542,0.011954862571259994,0.011383569951155081
2023-02-14,0.001640333704870045,0.002687397763269317,0.00322992283741641,-0.00028045385549368973
2023-02-15,-0.006170798219860885,-0.011212392635661317,-0.010219110705639523,0.002769337533075955
2023-02-16,-0.007384641426602556,-0.010801396704122723,-0.010938522985945554,-0.013884689204880729
2023-02-17,-0.007398645604565601,-0.0031835007760694367,-0.006996313747750449,-0.002771242172283195
2023-02-21,-0.013002462785282276,-0.012759280920993987,-0.01273884186812424,-0.02024478397347096
2023-02-22,-0.004185957509562854,-0.004213038982500805,-0.004042638315599589,-0.001574795485643321
2023-02-23,0.008815091258453478,0.009382588030430128,0.00871612029641966,0.005315278263237744
2023-02-24,-0.016881758402851332,-0.01304160300251489,-0.016803056980155162,-0.010593464619775617
2023-02-27,0.008771635256426435,0.00790869436937136,0.008565636172868096,0.0030682925395524308
2023-02-28,-0.0042323656372662555,-0.004661540824356436,-0.0016009270811139231,-0.0030406198309478327
2023-03-01,0.008471305184816202,0.006599920358928202,0.008738233940405848,-0.0047364642034928295
2023-03-02,0.0032187675997654708,0.004029186534033613,0.0066246414553621236,0.007553593731197239
2023-03-03,0.014112921323395256,0.014289028627290534,0.013125082783309594,0.016018749176483382
2023-03-06,0.005423085909256997,0.0045267256782750565,0.0035480618768648498,0.0006869307788477386
2023-03-07,-0.012157487606719641,-0.009511858062273504,-0.01139958984080991,-0.015445590479263416
2023-03-08,0.0024260639766566783,0.0014830104523593235,0.005158010249349587,0.0014137941356029415
2023-03-09,-0.01978822208033648,-0.015139802522853074,-0.020570505571541275,-0.018631857945480945
2023-03-10,-0.010959894011856264,-0.00982919885299971,-0.011638363434148147,-0.014583969436067434
2023-03-13,-0.008384201632070543,-0.00609899212780185,-0.005225289075470485,-0.0015109018407386543
2023-03-14,0.009798939224170411,0.01093268413763937,0.011837566506256891,0.016342388235363714
2023-03-15,-0.024180916130655206,-0.02574523718154076,-0.02528897556257448,-0.007005363929353692
2023-03-16,0.019738242579093068,0.018633228769004972,0.02249860687793337,0.01740957624903139
2023-03-17,-0.0059892123428966215,-0.008081725628910519,-0.007505959866396239,-0.011080621273952929
2023-03-20,0.007711351625395935,0.01261808286857935,0.010863801491995062,0.0088788696359412
2023-03-21,0.013366891150271343,0.01477899033012342,0.012729104356703047,0.012898647518557738
2023-03-22,-0.0109587115010914,-0.008606267329238193,-0.010536459377870955,-0.016600248639841553
2023-03-23,0.0043699147512725744,0.008292660336410407,0.008342861904120369,0.0029800838691826925
2023-03-24,-0.0003129028560930891,-0.0017655895324928395,-0.0030863665634157655,0.005623963084302019
2023-03-27,0.003962430251268856,0.0024587101668167577,0.001873203181700589,0.0016455995637674192
2023-03-28,0.007885653299064543,0.0017714552774243941,0.004576026070017392,-0.0015750832883885124
2023-03-29,0.01042622667958426,0.015136469161236121,0.010761693704834485,0.014136870775047328
2023-03-30,0.009771622517925849,0.010215142551903256,0.009482484263257263,0.0056989991994829126
2023-03-31,0.008050697098505921,0.009297021374115033,0.008492092166083154,0.014333327782036775
2023-04-03,0.005023487544706384,0.004507952998920928,0.0017690442282667362,0.0036920225658025885
2023-04-04,-0.0023248669593360916,-0.0016083758317453345,-0.0016691888416087153,-0.0058138397451621415
2023-04-05,-0.006084265841659331,-0.007748682703512699,-0.008503793930261239,-0.0024954816571209903
2023-04-06,-0.00044010682798401035,5.9075389403417944e-05,-0.0003387281200826209,0.0035727731328023538
2023-04-10,-0.0018240598659780005,-0.0023376608487097883,-0.0044920978232205755,0.000995807017009298
2023-04-11,0.00890750266423801,0.00223453774710336,0.006031108699943388,-4.135333298194155e-05
2023-04-12,0.0015168616548457692,-0.0007265267272327236,-0.002791876786323755,-0.004143456323461692
2023-04-13,0.007422309239551339,0.005404909643766942,0.005130775447003799,0.013175510497831056
2023-04-14,-0.0005470378442780088,-0.0020061191851397098,-0.0009457947138074019,-0.002071517584578686
2023-04-17,0.00026136189018188816,0.0002515639423741334,0.001421093078329605,0.003300703582615583
2023-04-18,0.0005377929525849368,0.001506540197203421,0.0004117964702494703,0.0008548548034656989
2023-04-19,-0.012803423274913683,-0.010347165384702706,-0.012485213061307121,-8.426554794027652e-05
2023-04-20,-0.0015959166089949406,-0.000376256278897813,0.0013724952044142924,-0.005970335188310472
2023-04-21,0.0033715036366732676,0.008832300489531875,0.00014711409246359608,0.0009027812573005889
2023-04-24,-0.0024276778458300896,-0.004074593802439352,-0.002438351687041873,0.000851216778272601
2023-04-25,-0.01700210799424262,-0.01368218281314526,-0.02012867616966041,-0.01593718381857734
2023-04-26,0.002382204407357591,0.0010400912835955012,0.0027598353235571693,-0.003848583503344827
2023-04-27,0.017024919329378108,0.01894862958951471,0.02116466116284066,0.019377193402696946
2023-04-28,0.0054842322633437135,0.0015819579679057227,0.004317725577076104,0.008219331313243927
2023-05-01,0.0003861330144889763,-0.0008440611090154704,-0.0006098874719224767,-0.0003861810485101813
2023-05-02,-0.011007032667494698,-0.008605673153063265,-0.010370829550767624,-0.0116539066805732
2023-05-03,0.002216891161484824,0.001247722646374072,0.00020619446102543293,-0.007022908054892696
2023-05-04,-0.003992465994279826,-0.008789088620760666,-0.004080286896947172,-0.007244913455062729
2023-05-05,0.019792492179499632,0.014716967204776665,0.018756678278085914,0.018306166381879763
2023-05-08,0.007161995420817746,0.006465858272877156,0.0069768137687411524,0.00045202648488285035
2023-05-09,-0.005821219012608125,-0.0018071009939237825,-0.0071711214980041404,-0.004589938949060013
2023-05-10,0.007047666402824504,0.007561863951673686,0.00842188184155468,0.004473942241913775
2023-05-11,-0.0020976256136844285,-0.005996442301791305,-0.0029500544430511866,-0.001698064889705364
2023-05-12,0.001253641127151539,0.0019050503487694215,-0.0018560197514663201,-0.001584561589439204
2023-05-15,0.011331791929004353,0.005033512321787725,0.01268458348792123,0.002953797680316228
2023-05-16,-0.006662588807055059,-0.005860377597498356,-0.0061240999107283756,-0.006398107681917509
2023-05-17,0.00708428264278993,0.011158023779922033,0.010933805695886534,0.011820688622071529
2023-05-18,0.001103918390125358,0.007228000077786234,0.005258376212010418,0.009400723063727412
2023-05-19,0.0009738294849626072,0.000640211674534541,-0.00039072812619700414,-0.0014469138806756376
2023-05-22,0.005001741143249916,0.0031804069260292778,0.003798943760594753,0.0001550226798023857
2023-05-23,-0.014576718671055033,-0.01709585597461505,-0.016712088737421027,-0.011285468768283735
2023-05-24,-0.007276337228253382,-0.006167223605926253,-0.008486955245356143,-0.0073455126783059654
2023-05-25,0.001971652535482704,0.010298161516884008,0.010574977812257913,0.008719456079012033
2023-05-26,0.014762539585547074,0.01228856707744086,0.01992829043923372,0.01296468093164016
2023-05-30,-0.013479176373584423,-0.010286168878172575,-0.014787712120178043,1.6603130665870935e-05
2023-05-31,-0.007873994752557678,-0.008451519828716059,-0.009395405532972134,-0.006127358186214238
2023-06-01,0.016416725893341422,0.011175470552657885,0.01319098997712409,0.00980621508585422
2023-06-02,0.015584784158038545,0.0121072863623084,0.01194306609146345,0.014429812390106989
2023-06-05,-0.00016317720327130303,-0.00286886944885012,-0.002619712084078074,-0.002005591490657821
2023-06-06,0.012863678148761437,0.009315274511587646,0.011064918231593168,0.0023511302338512508
2023-06-07,-0.008687412346930046,-0.009595782722453094,-0.008784923228949637,-0.003819293926420997
2023-06-08,0.004436420476027436,0.004356509895783844,0.004437894293483069,0.006169571607523849
2023-06-09,0.006958213896552934,0.005361259743684954,0.0063072236871697385,0.0011474010230507758
2023-06-12,0.004511766424041497,0.0074030698531899475,0.005721659699760906,0.009277974981754866
2023-06-13,0.012992571063556113,0.012240909747001538,0.012210997526542755,0.006908570725908447
2023-06-14,0.010591416318940006,0.00918517136866015,0.008280334802302391,0.000819089980126364
2023-06-15,0.00334168081798758,0.005170003999580786,0.0025970216405628577,0.012104580493589978
2023-06-16,-0.008318088469097873,-0.01037945721159872,-0.010199600017690713,-0.0036783764677519315
2023-06-20,-0.006181422590142205,-0.012509279270217277,-0.009604713684211674,-0.004746353835235695
2023-06-21,0.0018912853395072204,-0.0035965038401624128,-0.004942881434081059,-0.005259086366924848
2023-06-22,-0.0013319013609134345,0.0024362643546194107,0.0014460445894517449,0.003703930387334964
2023-06-23,-0.016750647694493637,-0.015667302422844642,-0.015877231401407954,-0.007688288056503012
2023-06-26,-0.0020014399609546984,-0.0033052930999843966,-0.0028636570546130002,-0.0044969343631322545
2023-06-27,0.009035798843969545,0.00821641068918133,0.01091912299141029,0.011390733524182295
2023-06-28,0.0030627931275581943,0.0064891087254945745,0.0005530673040983203,-0.000354139388390351
2023-06-29,-0.0025937460998690653,-0.0025891888094164983,-0.0033016991825665087,0.004463568114490002
2023-06-30,0.005977025995868246,0.009025369947261552,0.008966683179336243,0.0121943502618862
2023-07-03,0.009141659890406828,0.004818164210165676,0.010774362459162745,0.0011699930926720725
2023-07-05,-0.007180016418042001,-0.006476126253151193,-0.009778529813091907,-0.0019702580976126427
2023-07-06,-0.021664802194949928,-0.016878053680514427,-0.020525496387813646,-0.007954061175894367
2023-07-07,0.006831287694588184,0.003648849976883639,0.006704314519311083,-0.002869212795733489
2023-07-10,-0.002333826205221712,-0.002718998822448526,-0.0029106602222412903,0.0024021386106269915
2023-07-11,0.0071745072334934434,0.004463603283817008,0.0070729333978096776,0.0067195839982545635
2023-07-12,0.0164411103070794,0.016085107935273513,0.01567669542583161,0.007383905235389676
2023-07-13,0.01555175222919658,0.01481336289700863,0.016549930226497978,0.008434482989626346
2023-07-14,-0.004701223708071467,-0.0009568724920399063,-0.002306121857017729,-0.0010249321969073577
2023-07-17,0.00967305441384525,0.007275306867274622,0.010989207422232639,0.0038479695744211284
2023-07-18,0.0023244628445855398,0.007347737950606614,0.0018759016641141102,0.007092066941428499
2023-07-19,-0.001481631209429679,-0.002941987621234432,-0.0031889588394538038,0.002355134827233485
2023-07-20,-0.00957761410641389,-0.019265868422122523,-0.018784941668387845,-0.006779827396258042
2023-07-21,0.005729048480198173,0.0032489695532156304,0.004029800895102298,0.0003240420146131129
2023-07-24,0.0029425396210953636,-0.000563267710118609,0.0014859010216792257,0.004026038496874662
2023-07-25,0.0017881554115355414,0.0026440437269013017,0.002124990949173622,0.0028107195758391157
2023-07-26,0.005885315876007269,-0.000709804646239931,0.0030325369304833316,-0.00015545097867608604
2023-07-27,-0.013474675119020674,-0.0032821090586185875,-0.00798656078631943,-0.0064453930551966465
2023-07-28,0.014581144751936392,0.010629863254465022,0.013213101133510818,0.009829375810433305
2023-07-31,0.007822369187254097,0.00363574395892563,0.0036767530849584062,0.0014676354365690258
2023-08-01,-0.0011106230342505796,2.7619266182554725e-05,-0.003995605889588916,-0.0026686453076827377
2023-08-02,-0.015730452507662918,-0.01771402485616491,-0.02128921621961055,-0.01393620063833545
2023-08-03,0.006165641966017432,-0.0016618338813216837,0.0029999450965814134,-0.0025512254502917386
2023-08-04,-0.007828989097591332,0.004154618615446637,-0.001974228942687617,-0.005314169373939137
2023-08-07,0.009110620014142867,0.013963077147973735,0.010155451161358187,0.008983618964856888
2023-08-08,0.002843792591688654,0.007259804913967827,-0.0009207748602335641,-0.004227205100058029
2023-08-09,-0.002703100055029495,-0.002922272932226022,-0.005281437751166962,-0.007063619102046559
2023-08-10,0.008648752587555819,0.005623766686110088,0.006542282864755222,0.0002506825210808472
2023-08-11,-0.010884350162719159,-0.008695001363619781,-0.014009343350027237,-0.0010702648992282349
2023-08-14,-0.006758563262181383,-0.0061041216860751035,-0.005479792639247805,0.005734004879418109
2023-08-15,-0.006436824729554758,-0.004271163427674196,-0.006796782983638394,-0.011618139396096794
2023-08-16,-0.005118930495694229,-0.00739524510565559,-0.008689457173666426,-0.00758408179262382
2023-08-17,-0.004170374349017791,-0.004719362550854811,-0.00462862662367769,-0.00774281137752908
2023-08-18,-0.002457412536687187,-0.000824407347991496,-0.003487114909638933,-0.00014871788395787178
2023-08-21,0.006316712882263431,0.00917738367101073,0.008752392165286338,0.006855634859800119
2023-08-22,0.005350109433759798,0.0025755076941198496,0.0023781519426542275,-0.002781331046545432
2023-08-23,0.02088082559068738,0.014771022582801052,0.016765273455899177,0.010984330710790857
2023-08-24,-0.01687562299551182,-0.0199802757306351,-0.018712135543578867,-0.013549353984007695
2023-08-25,0.0025989437284632544,0.0065173711639463505,0.005585744638194612,0.0066955010602960385
2023-08-28,0.014446364826511626,0.010467943588407636,0.014428657075152174,0.006245078594195874
2023-08-29,0.009673480422542013,0.009545630926357518,0.012477651829211567,0.014404068712057239
2023-08-30,-0.0007828922767725288,0.0014097370106522789,0.001005091447417783,0.003825854181192412
2023-08-31,-0.003297046081243593,-0.0007437134995917916,-0.004638930123901375,-0.0015982129743399298
2023-09-01,0.010415334320896363,0.006742791040519336,0.01032863432574338,0.0017975127655187606
2023-09-05,-0.0022200422125884245,0.00521175570179544,0.0005626259853936944,-0.004202997821382226
2023-09-06,0.0015705878854586075,0.003970444212429314,-0.0020739372164193526,-0.006996014491431168
2023-09-07,-0.005538431981694458,-0.0009937158129371682,-0.006187536036005525,-0.003216433115733608
2023-09-08,0.001976448759078764,0.00015925343766198807,0.001187297379420471,0.0014256060622575006
2023-09-11,0.011668899345279371,0.00745656139188533,0.011799275851227975,0.006700951498135765
2023-09-12,0.0016567599880144002,-0.0013978686369160442,0.000503852644859748,-0.005712169023004421
2023-09-13,0.00019851226761780083,0.002048013042704966,0.0022004514201672265,0.0012408621175339363
2023-09-14,0.009771294793415208,0.011605541456757962,0.009771725415189891,0.008394585533666898
2023-09-15,-0.004826666947160163,-0.00707198716574986,-0.007092004355108372,-0.01223414584249305
2023-09-18,-0.0042873000372090075,-0.003990706814665401,-0.003616331086561786,0.0007210276941744809
2023-09-19,-0.000885606790863136,0.005095315236264497,-0.0012702419580410407,-0.002153327361533286
2023-09-20,-0.00934827246741321,-0.010990753059273217,-0.011071972727677348,-0.009439204206291407
2023-09-21,-0.01762185433391039,-0.01814903310842908,-0.019878801324045625,-0.016536918318488247
2023-09-22,0.003437120706188068,0.0013307897595247198,0.004541616251401592,-0.0022982374027602503
2023-09-25,-0.0007059112087226538,-0.0023978645754052508,-0.0017497955859777647,0.004014994203807021
2023-09-26,-0.013784368341319464,-0.015413737031389374,-0.014340963416843877,-0.014844165482264415
2023-09-27,0.0061551409062730045,0.006103147302759737,0.003582248691420986,0.00022928777229402897
2023-09-28,0.007598189906421027,0.006842557098496016,0.008098885726710137,0.005875877143001418
2023-09-29,-0.0010638664785656005,-0.005451814287660284,-0.0017331700506044712,-0.0027132596482903892
2023-10-02,-0.009596290148326858,-0.005183247771963551,-0.007132003183601299,7.936440615274876e-05
2023-10-03,-0.017203034364767333,-0.018017462788302296,-0.017756702847039563,-0.013839395863447734
2023-10-04,-0.0009596080982898769,-0.0017476623814829395,0.0031915720998565433,0.008077047607828902
2023-10-05,0.0014188031893436204,0.005156645201401133,0.003440162240066158,-0.0013048811469964505
2023-10-06,0.01673040255701075,0.01529186008746386,0.016783807458720545,0.01174564209396145
2023-10-09,0.004352500927463865,0.0007873721855826687,-0.00023639306163403262,0.0062840681193883086
2023-10-10,0.016491333409593523,0.012954511197072804,0.014607315986452818,0.005194476099985579
2023-10-11,0.006452172826968194,0.010535832041369986,0.007822575111097407,0.004283819500095376
2023-10-12,-0.010607032247433423,-0.0021092550398762455,-0.008924386880918789,-0.006266024940655868
2023-10-13,-0.0033409955694096993,-0.007343127223178314,-0.006931674707285396,-0.005031495660219321
2023-10-16,0.009211544409131633,0.00757238617259226,0.009163287791436048,0.010538642302590162
2023-10-17,0.0010457335522602307,8.380219477110984e-05,-0.0030386336622125754,-9.824987944462293e-05
2023-10-18,-0.010094308271487051,-0.014406439637461688,-0.014989614499921089,-0.01349040825115111
2023-10-19,-0.012311650497704107,-0.001528148674363905,-0.003676820607971365,-0.008519032328058174
2023-10-20,-0.009633000771639644,-0.011181669993325372,-0.011761802275568556,-0.012665149196156023
2023-10-23,-0.004573878974399648,0.000649765528301316,2.297245831073269e-05,-0.0016869920654354331
2023-10-24,0.009371316437993826,0.006554013210783083,0.008471710676703381,0.007239523519629643
2023-10-25,-0.010571302315014464,-0.010938831013593386,-0.014713707613450921,-0.014443434657238186
2023-10-26,-0.008118496253347374,-0.011796248888201077,-0.006391615429366837,-0.011903081205584698
2023-10-27,-0.004326768716516938,-0.0027528688376712296,-0.004270454831601711,-0.004811838578621774
2023-10-30,0.0050884099636867575,0.005572147466955002,0.005771231647511144,0.011938474300286828
2023-10-31,0.001358051672042393,0.0038806300543896555,0.0006765718682260058,0.006454084821687189
2023-11-01,0.013556662599937042,0.01880920156276744,0.01524103642622876,0.010451194990192647
2023-11-02,0.020157477834649384,0.020292294470888095,0.022691119144832683,0.018682938934086124
2023-11-03,0.012253877425337123,0.006289159614068396,0.014092586309482513,0.009349883544551574
2023-11-06,0.002823614347359893,0.0034577847067094325,-0.00011304509597565016,0.0017514577241009022
2023-11-07,-0.003621905514194168,-0.0011954380223890837,-0.0010362251942197531,0.002836093401711537
2023-11-08,-0.006390727002196783,-0.006215047536962004,-0.006155129669778603,0.001004411032420549
2023-11-09,-0.00592194500394605,-0.00932367096447706,-0.008866800423140475,-0.00811669069906884
2023-11-10,0.015350112299978846,0.0209127474503088,0.01924036718583011,0.01549575927077207
2023-11-13,-0.0036322043464611653,-0.005481983181676142,-0.006927579411044604,-0.0008361884413705667
2023-11-14,0.0200204590576476,0.020544978411455972,0.02128490574867925,0.01889537047457779
2023-11-15,0.002449472380634532,-0.002421809654537199,0.001983151696613561,0.001595738207846864
2023-11-16,0.0005437090433542124,0.005126532254616123,0.0013592193193616708,0.0011897193967129738
2023-11-17,0.011413137020161557,0.011398206778036268,0.010529604815694427,0.001281227937178997
2023-11-20,0.005124946816973619,0.0029984790445709564,0.006325239742123401,0.007363103793794679
2023-11-21,-0.007058609519798864,-0.008574870143366553,-0.007342177298570007,-0.002022975931756932
2023-11-22,0.004861123683019386,0.0035684905669945977,0.005702710244470666,0.004052905094313886
2023-11-24,0.0072719072318943034,0.0075484769253950645,0.0062112608576487816,0.000596695609644371
2023-11-27,-0.0029007579756026303,-0.0031864047930731942,-0.0024472035922347146,-0.001956069316898734
2023-11-28,0.0010589990354095136,0.00034945220836846147,0.0006716624893297052,0.0009796385280509412
2023-11-29,0.001396987538143435,0.005409018756138195,0.003131484205988855,-0.0009466966151023826
2023-11-30,0.0010328693151375745,0.0003045523888509649,-0.0009715659443383373,0.003776931264994232
2023-12-01,0.002938137568230914,0.004973017204433106,0.004993741007190522,0.0058565589538464025
2023-12-04,-0.00941125760039263,-0.011826013489187659,-0.012967264091816588,-0.005423188063826245
2023-12-05,-0.003102781697021939,-0.002698531247549596,-0.002994275081853459,-0.0005690315939350654
2023-12-06,-0.004946533866675651,-9.889888198344465e-05,-1.0529478633003464e-05,-0.003913851944943758
2023-12-07,0.006070712331569084,0.0028899192889930703,0.00525716914926555,0.007936610684822654
2023-12-08,0.0028481801698738707,0.0005382289187121359,0.002660367027317534,0.004087134146503857
2023-12-11,-0.0005612705357513903,-0.0007588661651407591,0.0017556886151233186,0.003916813547780507
2023-12-12,2.0868246496164033e-05,-0.001104880472889036,0.0009633388539480592,0.004588812795692121
2023-12-13,0.013128265688644447,0.010743531941196593,0.012852827427932922,0.013558345175020747
2023-12-14,0.004908222305227028,0.0012248833852730456,0.005501290478424181,0.0026435651851546282
2023-12-15,-0.007066750264355548,-0.00919293436351154,-0.006542368225815665,-7.625240044895065e-05
2023-12-18,0.005774376423639538,0.007241459652727045,0.0038256992797762734,0.004518122263400315
2023-12-19,0.006364969003483267,0.005341986430643431,0.0037890222895669012,0.00584926745082015
2023-12-20,-0.01534783116521865,-0.013616752076989869,-0.014742442775181885,-0.01479314796530673
2023-12-21,0.012405527066142952,0.012098995503921017,0.01375772632289518,0.01024876930727281
2023-12-22,-0.0055120403807702445,0.00020296956390808418,-0.006225701389265481,0.0016586821527599938
2023-12-26,0.007874505587134095,0.003725774393350534,0.00804307907072399,0.004222761046978718
2023-12-27,0.001255103081392761,0.0051325864422082645,0.004236622278220636,0.0014294356164228361
2023-12-28,0.0033987255066616484,0.0010005334485985173,0.0021352225113275836,0.00037010611032783913
2023-12-29,0.0003831289180080688,0.0011235621966534381,0.00015708002993441994,-0.002830477036734891
