Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT
2014-01-03,-0.22260255582305893,-0.2494911587459325,0.194733591815693,-1.0561049215974114,-0.03796625542859337,0.006511665790839225,0.19307776852567146,1.600272349734958,-1.0921635688168956,0.133809410338328,0.8148581953251427,-0.0897157120814365,0.7967267640995881,-0.4097872309678235,-0.3601929105857302,-0.4392784058486095,0.09270527023627617,-0.5531549037706078,0.00793330621355665,-0.10416668797248542,-0.7138448493354752,-0.04574275252074292,-0.4434364650587527,1.4444721841263437
2014-01-06,-1.0625354099874498,-0.10699257559923168,0.47261365743896405,0.31045119057447373,1.0866028441828317,0.18947170952364853,-0.6722142762675979,-0.8884379882471657,-1.143010609407522,-0.8977121365655494,-0.7225570721822663,-0.13022675572324766,-0.21648040817666941,0.081213972436951,-0.7398224464095478,0.0464091623920638,-0.3332322745117786,-0.3731549638422028,0.31361329029707374,-0.2485332754912444,-0.2251677338002383,0.17418987075126183,-0.09415589982997495,-1.2422029425095773
2014-01-07,-0.4654558180260833,-0.19251816543601424,0.5361676401523495,0.49631753243311927,-0.08569872939086089,-0.14313211358548272,0.3051578302009855,-0.2661826453197296,0.3277134174908729,-0.8967292727361891,0.8684787821512611,0.7915691176624694,0.8080960716255403,-0.5401562923655399,0.5507040350017294,-0.1935571054701091,0.43345941842391045,0.047638946632909844,0.0074286320636291385,0.16432819917029323,-0.02774248396622426,0.6075400044790135,-0.5630510923668117,-0.19826822579868372
2014-01-08,0.07645955301120645,-0.5098720927949734,0.7996913941346447,0.6621873213539358,-0.5014587847806584,-0.09344763717519218,0.18142895966663639,-0.37961881594004665,0.1197370995465065,0.08398372960885173,2.647802148509224,1.280631147801961,0.3862028021857702,-0.46577656563527575,0.874877728574612,0.899167235265258,-0.3610424660213449,-0.5342185652420643,2.704990388165351,-0.4259986525692925,0.5289005769436986,2.270118180083527,-0.2089157894526091,0.3996185222834885
2014-01-09,0.22194574332861441,-0.5471983702238356,0.23081905457796176,-1.3991509038472343,-0.9605729604431963,0.13974084637509446,-0.0012088020341600924,0.3556631642688984,-0.08672008843940411,-0.3900409979134694,-0.8136974236447829,-1.3195965179555358,0.6533679202052753,-0.34412799344936906,2.11448011331146,-0.6174928785101831,0.1710920149540856,-0.48518780337201595,-0.54708616243174,0.2894155434315996,-1.1463852261092728,-1.0833574613543413,-0.9242691306899775,0.03172795631701979
2014-01-10,0.4451080213559365,0.5591199526166878,-0.08230418689728407,0.935617131778885,0.19008390026263694,0.18930082295768355,-0.1591923853463397,3.2680678122156075,-0.8931395430328648,0.17528651627850175,0.11402297311536706,0.9380858175120828,1.1958599259691969,0.6808421874799114,0.5142261034365849,-0.8066203876217527,0.9490487461160131,-0.05862800607119864,-0.8766745148080254,0.28817480702724746,0.4025193559013367,0.1637461921512594,0.3876445360559259,1.6543522573933598
2014-01-13,-0.43438243166630913,-0.4007361409008756,0.1410305303307922,-1.9708697396611243,0.5441139525389804,-1.0301836330751988,0.47078252048764974,-0.12901076002852205,-0.31328964669467807,-1.734255783564577,-0.5904716910164166,-1.7054725048786055,-0.785853431719312,-0.8126976990826968,0.5338692370375445,-0.4018633558121807,-0.6649744073347004,0.8730358168298737,-0.7994814071122376,-0.9513982875406127,-0.02774248396622426,-0.4657206154790877,-0.28322336203018744,0.20771227830918765
2014-01-14,0.39062292830170564,0.47034095388451364,0.7582904896402417,0.4385083996078149,-0.02188848463737863,-0.21290953336489438,-0.4852609350119082,1.0244426037010228,-0.03233612375683868,1.0478617033773834,-0.1125803603939906,0.5206645433617715,0.33335139260893304,-0.08791110024408871,0.1835764684055456,-0.19649817027056618,0.30996721538985794,0.17962019828063994,-0.11363470994007636,0.013868496474994975,1.4658408695756389,0.16474616576559958,-0.05237926905759187,-0.014049028677204995
2014-01-15,-0.9958783975287904,0.17851416946215987,0.7020903050481592,-0.5479962744604951,1.6404242568771656,-0.26448444480449096,0.3016800048390665,-0.5544566371455084,0.43112298299754104,0.04946441925494179,-0.9792995183696744,-0.1287502283871414,-0.6101621031217093,0.6225593436752648,-0.2867611523469731,0.15113576586384872,-0.08359232605327298,-0.18977154211054603,-0.415777320321202,-0.019084747776914955,0.5130513407967972,0.372240203781867,0.5013549787028406,-0.4138407148841598
2014-01-16,-2.4034501676003295,-0.5142765570945129,-0.885530142662774,0.5856004316890205,-0.586497910319782,0.006511665790839225,-0.34050900622700164,0.6296396973052069,-0.651361576777855,3.348874992034097,0.21768008783435186,0.25317458578543345,-0.15502786463573306,-0.36484385054845686,0.3813735477590066,-0.16691464826666505,0.2597127797194709,-0.6157957913445943,-0.6628870774248068,0.21149566267213268,1.7794699131881602,-0.4637257088233528,-0.028802383712480804,3.2347237410518517
