Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT
2014-01-17,-0.0096690480119496,-0.0138402166233448,-0.009434241233114,-0.0166699705373902,-0.019142140113193,-0.0042662147910648,-0.012845840889921,-0.0069433556509965,-0.0048861649575595,-0.0234418976927237,0.0038259214837661,-0.005898196441207,-0.0078436669421693,-0.0047966189682384,-0.0053183701403236,-0.005934850879715,-0.0164437058391513,-0.0094299564416582,-0.0093404174169076,-0.0053552408922508,-0.0211591202033227,-0.0047731829818594,0.0,-0.007424061496331
2014-01-21,0.0320633659135136,0.0069443579563492,-0.0164589353726585,0.0149343435213822,0.0231556936732828,0.001759231616921,0.0288108628120726,0.0041388719492871,-0.0040898121496368,0.0007617370572079,0.0249835655442018,0.0159823944053534,0.0135560963995495,-0.0194179318802372,0.0037024767653925,-0.011115913885952,0.0100108068914148,-0.0178150837219264,-0.0117997313888325,0.0105987763437633,-0.0045117683206892,0.0,-0.0384376687567575,0.000448886161579
2014-01-22,0.0464105509398562,0.0077551309310133,-0.0021438536120794,0.0099675055588273,-0.0071787774158806,-0.0027656478561484,0.0043596083613457,0.0157353973311051,-0.0107130222446603,0.0122038391737877,0.0225556068132344,0.0062974445798644,-0.0122443508841247,0.0210192286038379,-0.0006930911429487,-0.0167219868460923,0.0112991592990607,-0.0083643011747454,0.0153125357228907,0.0101593479402177,0.0151472544551891,0.0,0.0186640671064108,0.0096619415906031
2014-01-23,-0.0322825128111112,-0.0260884051822793,0.0026791741586542,-0.0642212945401361,-0.0316184964484493,-0.019832871124676,-0.0236598848658895,-0.0047274098050118,-0.0385689587172208,-0.0562792175981652,0.0131135009868614,-0.0423667335833033,0.0036631918252445,-0.0275765535122478,-0.0046338416795026,-0.0051339566903942,0.0038771374432178,-0.0209969147457882,-0.0188795646747497,-0.0193328029251613,-0.0145824002177188,0.0142519383807128,-0.0285089778036757,-0.0074240223450416
2014-01-24,-0.0090918644497932,-0.0395377564378816,-0.0409562045837792,-0.013602343805692,-0.0397444030733098,-0.0244358873468573,-0.0587647406666091,-0.0276669094059707,-0.0249941138734546,-0.0560532008277716,-0.0516244045593912,-0.0447790168702972,-0.0007840154802498,-0.033448039034214,-0.0301766009284869,-0.0277514846913815,-0.0184079284893861,-0.0246816374351559,-0.0041778446013351,-0.0124768748375183,-0.007371688307693,-0.0238676129885696,-0.0184336358963086,-0.0410703165833834
2014-01-27,0.0003424089436601,-0.0009176533464507,-0.0050291883140123,-0.016810285205806,-0.0301623470353264,0.0021028541455074,-0.0151718724829803,-0.0225948233240784,-0.0073845998346264,0.002311868947082,0.020136494682696,-0.0010746695397094,-0.018465103932804,0.0033956920997613,-0.0120396925886052,0.0037365532535353,-0.0059295266755192,-0.02198913338818,-0.0297440897608063,-0.0072367946856246,-0.0241947882329696,-0.0195127359168914,0.0146212669817098,-0.0101445629041403
2014-01-28,-0.0135586938979841,0.0073123885542265,0.0259895644811312,0.034439256667671,0.0060423612036675,-0.0005251806216013,0.0110299438019134,-0.002580767166791,-0.021577140072273,0.0269251064189841,0.022009121039519,0.0249611146665,0.0053103690713269,-0.0119355348935494,0.0251178538174214,-0.0025754759953757,-0.0012748450220949,0.0289064408910251,0.0116384575698149,0.0068124946979155,0.0005828637390612,-0.0099010834695555,0.0083681894920006,0.0224903758955032
2014-01-29,-0.0091812415092409,-0.0380554141230151,-0.0087717074390609,-0.0381010233357974,-0.0166245530886675,0.004718073606468,-0.0526517279311391,0.0051548911153347,0.0156302138510331,-0.0348284050288647,-0.0050010881036088,-0.0130666199125699,-0.0103819044742694,-0.0278280045070704,-0.0116432820410175,-0.0082857481844147,-0.0005671762796133,0.0022952917911873,-0.0227912896739204,-0.0053609761129695,-0.0087794461145596,0.0,0.0276446553426308,-0.0123458129913629
2014-01-30,-0.0049160120642692,0.0056613938066885,0.006586135795902,0.0169957458631646,0.0144025298496106,-0.0010465762403146,0.0167344365766388,0.0154750285712019,0.0065398928710638,0.0248679332681343,0.1353528958201537,0.0093881703004519,0.0279699502257848,0.0,-0.0028721356963004,0.0090589305067041,0.0119848990823445,0.0032046521205546,0.0049721679935388,-0.0003415939721609,0.0076134551360027,0.0099010834695555,-0.0051718584970756,0.013878397473084
2014-01-31,-0.0070649184391831,-0.0094526210798344,-0.0210068773550937,-0.0271675187037949,-0.0057359940413823,-0.0182277240514934,-0.0114360736523668,-0.0115410355298217,-0.0059436602098728,-0.0042401571825037,0.0995714651834731,-0.0133819114078828,0.0317569788504754,-0.011529911903217,0.0,-0.0155805344801818,-0.032042634268889,0.0027378120459831,-0.0238405462171573,-0.0206973183963032,-0.0129184532934822,-0.0049380776630626,0.0073803745623453,-0.0092308578357538
2014-02-03,-0.0008273144577239,-0.0289038717953411,-0.0375686026800359,-0.0389600158702982,-0.0219721153634255,-0.0289408178858914,-0.0376925191196915,-0.0354452085931336,-0.0367319388443014,-0.0466731964704552,-0.0325976263739136,-0.0362640381088517,-0.0035355355482127,-0.0307995257084621,-0.0043238886340573,-0.017557223016281,-0.018845201905246,-0.0225865322488587,-0.0322607877877902,-0.0176702114353144,-0.0089049212751115,-0.0099504475086314,-0.0313693658216145,-0.0298061348286697
2014-02-04,-0.0055735589915775,0.0467339599200655,0.0109607285189934,0.0346055477971578,0.0280257565863497,-0.0143727376788227,0.0521966384812397,0.0095056264403727,0.0295526934757464,-0.0064270486215258,0.05045524377392,-0.0063826960384179,0.0012641951521774,0.0146121182993526,0.0150522660659455,0.0030584027047071,0.0007369004676531,-0.0079571633122781,0.0542396768813462,-0.002308620579476,-0.0017903362070144,-0.0050126543702808,0.0321041431153623,0.0102970711966374
2014-02-05,0.0126443041345192,-0.0056186014585122,-0.0011478292343598,-0.0241633025135126,-0.0047762884441371,0.0013911445436223,-0.0330144549666939,-0.0096827133773575,-0.00270543324589,0.0198024777066647,0.002474800457088,-0.0034861909604786,0.0364668832887034,-0.0229265276621397,-0.0104888278596431,-0.003857521128725,0.0039711666990918,-0.0189756990447489,-0.0125000380574973,0.0277906929780149,-0.0168679607126347,-0.0101008934581637,0.0296801045750918,-0.0118906318001557
2014-02-06,0.0195355823343676,0.0386795757627862,0.0260786069505423,0.0192094258353145,0.0270796862611428,-0.0019482021228434,0.0132119726808737,0.0173615242983395,0.0252649753297289,0.0070467915876557,-0.0192518960060796,-0.0009781541476194,0.0214494798359976,0.0400056439005964,0.0128576728561324,0.0165228465661257,0.0094954155642281,0.0217915388396514,0.0382524212390076,0.0025903902763371,0.0316916290905138,0.0101008934581637,0.0322835578789608,0.0111023723881633
2014-02-07,0.0082569177197262,0.0018044471120446,0.0100221125600561,0.038525883332471,0.0034112798722674,0.017944008055561,0.0031200087695344,0.0026044250568708,0.0084759252650803,0.0135264983219105,-0.0068629682837131,0.0181508311570031,0.0214655332314297,0.0106382030738698,0.0166568855359425,0.0053604706292649,0.0062322662188885,0.0009367757055684,0.0179969393926369,0.0121712648610188,0.009956033376286,0.0050126543702808,-0.0069299173444921,0.0133178480071367
2014-02-10,-0.0002288752621124,-0.0099685715999431,0.0088250819306492,0.0190552575952951,0.0095519670795547,-0.0019169040905047,0.0062113225684863,-0.0026044250568708,-0.0247507718378257,-0.0035752041710468,-0.0182887320301134,-0.0060596120001985,0.0018651961186111,-0.0035332361993878,0.0039475290970911,-0.0049675637133788,-0.001301328450038,-0.008462741812417,-0.0083580677272283,-0.0029008666514975,0.005810559396953,-0.0100503476474979,-0.0332303832082507,0.0
2014-02-11,0.0233713719424075,0.0191919585326587,-0.0340717620795318,0.0124044055687377,0.0245354044224501,0.0060125048483206,0.0262770876434959,0.0179190814458616,0.0145120890017085,0.0042047356125154,-0.0160003527025458,-0.0097170963620834,0.0020941661874576,0.0313612407064582,-0.0048784878799277,0.0229301780305739,0.0226015914537027,0.0089308007898147,0.0254525654241404,0.0074059787821019,0.0075038198609074,0.0,0.0394693924963001,0.0
2014-02-12,-0.0189258575300579,-0.0209381420991543,-0.0108540393617158,0.0045599753459217,-0.0057013579987361,0.014069336992831,0.0158567795941584,-0.0020510749217435,0.0114022104385989,-0.0237776604690695,0.0,-0.0019543651375388,-0.0032597124092226,-0.017301344012826,-0.005136408605725,-0.0008971679145357,0.006141197166384,-0.0042206744778687,0.0121988350515198,-0.0029726797886429,-0.0005752278596617,0.0100503476474979,-0.0188354060242714,-0.0046801667762483
2014-02-13,0.0061226806956771,0.010068520457392,-0.0074952326576003,0.0177404769352476,-0.0151609189201857,-0.0053878940922884,-0.0113433690797124,-0.0010274303135759,-0.0149366076404291,0.0304687916867187,0.0033701643149295,0.0118096356389014,0.0228251959690606,0.0086881610625209,-0.0165216529178158,0.0147603256813653,0.0130150173034531,-0.0137212262510768,-0.0069525093703448,-0.0120666048328006,0.0040195885908334,0.0,0.0139862274308861,0.0077883687882378
2014-02-14,0.0079930642036165,0.0108696216417623,-0.0128131373140365,-0.0151697483658761,0.0073060902516288,-0.0073202656121997,0.005986021910072,0.0156359848087292,0.0169694469936256,-0.0069008224950035,-0.0793264903923813,0.0124908269549339,-0.0004560440764049,-0.0043346450431056,0.0054586026348735,0.0123026809003548,0.0061647820156847,-0.0110181031773066,-0.0081728050269782,-0.0084730965481973,0.0249024151677623,0.0,0.0178945512577912,0.0061871688495247
2014-02-18,0.0055909176491333,0.0009000940455008,0.0305942425661132,0.0369837195039064,0.0195229024384988,0.0113639052432406,0.0262126717433961,0.0095662125582394,0.039532997824851,-0.0186387883038845,-0.0093515440050051,0.0038121648634721,0.0108870364794628,-0.0273024435230615,0.0182931892826596,0.0012468952844466,0.013045057662123,0.0076775819390948,0.0162794300658559,0.0095918809047859,-0.0056056571681737,-0.0050126543702808,-0.0130453726644059,0.0038476807197971
2014-02-19,-0.016640782815763,0.009852787004005,-0.0191348390233208,-0.0011514593604307,-0.0074638302335259,-0.0154535010606715,-0.0175956010462599,0.0008349785318588,-0.019997787791822,-0.0094511432468147,-0.0008173461151756,-0.0079130653587977,-0.0054284156007442,-0.0062696346505941,-0.0081670127859343,-0.0090124244980334,-0.0031759112306901,0.0019102953416054,-0.0156935982661818,-0.0091578751067284,-0.0016877471974847,0.0050126543702808,0.0109966357563682,0.0
2014-02-20,0.007680384478987,0.0017809128848171,0.0058545143424524,0.001784210478247,-0.0020998482267966,-0.012094746010264,0.0103019002933779,0.0152369965561289,-0.0091454254456153,0.0030167455556631,0.0258287685062819,-0.0253844575723842,0.007456398668729,0.0133870207352821,0.0277282327561363,-0.0011322413238756,0.0142815749801825,0.0249716957655641,0.0058413040105473,0.000954241987972,-0.0039489922270048,0.0,0.0,0.0068882593749699
2014-02-21,0.0003373431588622,0.0254740922143699,0.0017498355877765,-0.0071560222450663,-0.00814128610309,-0.0005535018399598,0.0072937007528819,-0.0004932756413917,0.0255114657480408,-0.0212019364541973,0.0079365042420294,-0.0032363869984224,0.0100799193856375,0.0132103198333166,-0.0011401744930652,-0.0032784287902414,0.0017713132332399,-0.0093501895706964,-0.0029164614953074,0.0087194473388274,0.0028221936250782,0.0,0.0068121900142048,0.0128840702336849
2014-02-24,0.0048247809343342,0.0103537244134521,0.008125656339097,-0.0007532366988591,0.0224526588945066,-0.0005531662237174,0.0072413041116297,0.0039389811777426,0.0083611506415097,0.0007688482574037,0.0011850954238199,-0.0225417675254586,0.020951380229313,0.0207798750501613,0.0274543975659034,0.0040332020046864,0.0067825277809556,0.0213761020155067,0.0162228387647556,-0.0014625295352859,-0.0028221936250782,-0.0050126543702808,-0.0240478350586224,0.0311366500691741
2014-02-25,-0.0308031486483848,-0.0155713714050156,-0.0046351442343977,-0.0138907622429309,-0.0053428870532559,0.0033165501526295,0.0017301382167904,-0.0047616483453138,-0.0008328881786821,-0.0177251429262437,0.0,-0.0211062134996504,0.0512602638948975,-0.0295674348629739,0.0028812544803646,0.0038921211951636,-0.009235558625837,0.0068731645670583,-0.0069203597736948,0.0025793059474104,-0.0039650946887896,0.0,-0.0339496896344961,0.004369972696818
2014-02-26,-0.0082298153591784,-0.0052451501588952,-0.0146243043336906,0.0160329923128692,0.0011900948380167,-0.0049791735903919,-0.0008646117164534,0.0072155811153684,0.0236079038022736,0.0491787024704093,-0.0163187640207773,0.0178657613394945,-0.0232836364768065,-0.0232152505152178,0.0479679341990828,-0.003514653085733,-0.0043760075945309,0.0045557384091412,0.0057703728735332,-0.007670897412102,0.0118479867447365,0.0,0.0007193064262454,0.0300666531384521
2014-02-27,0.0011633040405527,0.0378383628181455,0.0052894627699235,0.0342254109423159,-0.0008924541951396,0.0102082685526698,0.0163022023366548,0.0076504397244558,-0.0008141873165241,0.0026565090309276,0.0083916211790149,0.013629209259502,0.003601425755181,0.0398458068696108,0.0046308299291384,0.0026370000851354,-0.0009592220943104,0.0031767922351395,0.0080229300252314,0.0037996673861071,0.0100446250012193,0.0050126543702808,0.0297471837927147,0.0
2014-02-28,0.0013942008775407,-0.0084750013627559,-0.0035230632283309,-0.0456846952117713,-0.0005951157748826,-0.0104858201321014,0.0121249353634598,0.0,0.0018987811305946,0.1003816602002132,0.0282482975516655,0.0068179787014814,0.0050620164579955,-0.0281707024595849,-0.0367879894768865,0.0068737475227189,-0.0004115016762176,0.0139482564787942,0.0017108984166813,-0.0062250344502317,0.0033260567540871,0.0049874417021384,-0.0112284470550785,-0.0271638609946915
2014-03-03,-0.0016262726227056,-0.0319956738344144,-0.0190032007221612,-0.0069273066801409,-0.0171149707696558,0.0096621755568726,-0.0078785608733549,-0.0286202670835078,-0.0139174438792797,-0.0192862418696835,-0.0211110622551116,-0.0197101263380945,-0.0124907610426441,-0.0225742694473607,-0.0200247160433688,-0.0322751769512548,-0.014932407404363,-0.021680787123075,-0.0195632621927681,-0.0148540022556042,-0.0022161415317847,0.0049630058064929,-0.0178001762457404,-0.0072727648405785
2014-03-04,0.0385493427008771,0.0156936921173644,0.0195911193431634,0.0156065837232386,0.0295409489310125,0.0144554845322635,0.0333362759245063,0.0318579572895532,0.0168939338561142,0.0340546934008552,0.0877025551049568,0.0146373485535939,0.0183647885889088,0.012704236804788,0.0222010979491122,0.0155715037971955,0.0197236245957523,0.0172025751913031,0.0086779021875136,0.0140731985830919,0.0005542781410183,-0.0049630058064929,0.0071581821818862,0.03090433538745
2014-03-05,0.0054670600685557,0.0103265926386406,-0.0017651985433464,0.0123924991304127,0.0171992200003732,-0.0002710120838211,0.0317317051119596,0.0104510540881521,-0.0059616813933232,0.0010397592414337,-0.0353627675067445,0.0226990688984387,-0.0048226627650844,-0.0063319438339666,0.0067164409881894,-0.0085214787547478,-0.0035573166538336,-0.0144666880429569,0.0068885790221926,-0.0170705486239528,0.0192155241396965,0.0049630058064929,-0.0194461134716061,-0.000707898773484
2014-03-06,0.0183024544976735,0.0336160990034504,0.005286436297788,0.0560821307216476,0.0259604465284484,0.0102397798400173,0.0328070180892188,0.0078070157567269,0.0286688488311628,-0.0250657743154469,-0.0067720464109211,0.0300823209573093,-0.0023144420372109,0.0144147239674148,0.0030185734517522,0.0124398098610134,-0.004533386106305,-0.0041068148707399,0.0215064414739216,0.0121979143946315,0.0257664141937303,0.0340664881878108,-0.0007275251188583,0.0028285933271459
2014-03-07,-0.0043795676669917,-0.0226228998772013,-0.0165390002579632,-0.0141815737469386,0.0499831700179913,-0.0048370544681368,0.0317646037650058,-0.0428011396266738,-0.0297570563856948,-0.0199614612652077,-0.0283326675339221,-0.013320745144949,-0.0014758049396408,-0.0253639959160301,-0.0564620624304499,-0.0137179412164947,0.0024752946019579,-0.0036648303852797,0.0050264966272071,-0.0060363011007327,-0.0053132690449464,-0.0096156746078567,-0.0522898072411166,-0.0286550572442938
2014-03-10,-0.0049504535536968,-0.026622511395185,-0.0302321369180762,-0.0137170059500384,0.0238231055771693,-0.0149280948109469,0.0235420072745597,-0.0119981489052876,-0.0261900541563551,-0.0110312443347693,-0.0347723355496234,-0.0224598472283581,-0.013594010500272,-0.0203898414396437,-0.0063985593351363,-0.0106720165941052,0.0053421949632856,-0.0041388066805914,0.0050014280533072,-0.0054556830633263,0.0100714278009577,-0.0344012610885855,-0.0177950578797292,-0.0080264011918951
2014-03-11,-0.0041990677952279,-0.0078638879171355,-0.0349819161256825,-0.0343318009302135,-0.0227522607730903,0.0087126606916747,-0.0075415647585954,-0.000335384464948,-0.0053213387172474,0.0043874625703104,0.0230534814143843,-0.0244391358386448,-0.0055759737556075,-0.0131952585705299,0.0172731906990128,0.0018082848374394,-0.00712938471744,-0.0129869498821482,-0.0105881937788083,-0.0077944708579655,-0.0100714278009577,0.0198024420610413,-0.0213029752353968,-0.0088299486085285
2014-03-12,0.0070624172669155,0.0122055035442056,-0.0076578661162192,0.0039116058279669,0.0095871405181759,-0.0089859886686918,0.0143048695688641,-0.0626283462995178,-0.0247349729714967,-0.0085931150631992,-0.0218479848239137,-0.0104481201770374,-0.010375781878825,0.014131276561496,0.0089726430140419,-0.0090734461632493,-0.0034457566535932,-0.0079683505343424,-0.0005601537091424,-0.0103683146573372,0.0345582649838873,0.009756291134094,0.0205217116846165,-0.0089086894112244
2014-03-13,-0.0122805691504321,-0.0201315851084673,0.0038362634043798,-0.047559417152919,-0.0050483166528545,-0.0198903011926812,-0.028322057663028,-0.0273293163382373,-0.0197680596862106,-0.0329504603396957,-0.0578673670004787,-0.0221366191434251,-0.0067592016695869,-0.014131276561496,-0.0033551956760047,-0.0254513056893319,-0.0192364239663294,0.0102999156851004,-0.0118411493368715,-0.0098415548125503,-0.0082688552406784,-0.0048661956836223,-0.0301370091708081,-0.0287464702704449
2014-03-14,-0.0039043626575514,-0.0142475659934349,-0.0134919845013348,-0.0336752777926561,0.0121791125910477,-0.0103773394114958,0.0024732465848258,0.0082226939682781,0.006438388650825,0.0059971108563843,0.0038224787377996,-0.0155466757499387,-0.0035066136495878,-0.0162607983721689,0.0197453292273666,0.0061251833900994,0.0044938959471014,0.01800166618268,-0.0264383071577511,-0.0132441233015772,-0.0193873860587139,-0.0048900954504716,0.0056204083267892,-0.0131324162504389
2014-03-17,0.0127699421764173,0.0248020475998946,0.0051612823293565,0.0066408766895493,0.0089077599310507,0.012050088821792,0.0188432465537728,0.0014547895315195,0.0150552890297888,0.0153456297468848,0.0126370359013927,-0.0056999344670995,0.0056918261228293,-0.0096898491783237,0.0072233457954546,0.0243912647382016,0.0067029576703774,0.0293010697671158,0.0029076838567019,0.01740918222663,0.0110495178141145,0.009756291134094,0.0031972209450337,0.0184904746572664
2014-03-18,0.0119557020296898,0.0173461623836155,0.0197522336164874,0.0149196485105163,0.0077941113132387,-0.0151558579954182,0.0055601008967567,-0.0021830738334063,-0.0060526376828016,0.0032436044467756,0.0099959090679653,0.018368531544997,0.0117189025489228,0.0278463214557762,0.0157961828234176,0.0108234408725662,0.0051363612373789,-0.0071332798395542,-0.0040733075299272,-0.007619328342642,0.0036566391880192,0.0192313854831662,0.0166209380571544,0.0113853687498515
2014-03-19,-0.0079909523538201,0.0042894647695594,0.0106685936354913,-0.0216227633100762,-0.0070119385792226,-0.0045352439508117,0.0212291876486143,-0.0196785875370741,-0.0130950087630035,-0.0247939068989913,0.0583549483108631,-0.030178987834831,-0.01872885764414,0.0316894261048901,-0.0133998730059263,-0.0091404418622191,-0.0080637296632661,-0.0117011715767447,0.0,-0.0105257171986421,-0.0157653700450599,-0.0192313854831662,-0.0078802962501987,-0.0144435887579026
2014-03-20,0.0162427807038163,0.0369793987167117,-0.011931345453926,-0.0194938332139402,0.0,-0.0056979675632087,-0.012826689215696,0.0143832735040776,-0.0156460361314025,-0.0131567647363457,0.0159010466787297,-0.0097393615671816,-0.0057318688987364,0.0596527697044519,-0.0072059947027258,-0.0045368412912134,-0.006160466009363,-0.0018126575773536,0.0264688102464905,-0.0098940558052023,-0.0015902312164919,-0.009756291134094,0.0133600016428097,-0.0007660784860383
2014-03-21,-0.0009734580395415,-0.0041341267225629,-0.0139950430304542,0.0052566817186505,0.0028626328806251,0.0002855824504366,-0.0057540757771039,-0.0140121192007334,-0.0032781537710611,0.0043001942293834,-0.015119473460186,0.0176801665792942,-0.0113253976946627,0.0017272050964143,-0.016127719708376,0.0053124831555102,0.0008422250095501,-0.0206192255576107,0.008481910963636,-0.0022327533042743,-0.0171215390250267,-0.0148150003589028,0.0177950578797292,0.0053497892361347
2014-03-24,-0.0139513194798244,0.0366038585678043,0.0019200591944157,-0.0058918265315455,0.01419184766138,-0.0175770650050952,0.023994560280204,-0.0100764981630148,0.0080273912662676,-0.0229725170452272,0.0070066577591769,0.0063383164940957,0.0153711883422933,0.0322609562867262,-0.0067040166971437,0.0068256102788364,0.0016827209002148,0.008757790013449,-0.0062131738774424,0.0052945003230568,0.0059189667081556,-0.0049874417021384,0.0061164490202398,-0.0076509920414267
2014-03-25,0.0095035952495168,0.0,0.0070084940679673,-0.0084868058593894,0.0139933620762846,0.0072412419036904,0.0128282140248576,0.0011246816207224,0.0008877965402112,-0.0039699529237644,-0.0744661094727199,-0.0021597826588286,-0.004946759132173,0.016570543255181,-0.0022445393415329,0.0100890625156857,0.0087874893651056,0.0022921355403222,0.0334293941707188,0.00480596129655,0.0254249754536615,0.0099504475086314,0.0151286275513276,0.0061255012993814
2014-03-26,0.0032561040925536,0.0205544872347205,-0.0192313339692011,-0.0255068373114379,0.0128031944549951,-0.0057889721413904,0.0124367373621181,0.0041128169542443,0.0245484320986015,0.03289041714069,0.0099792831988119,0.0238070142665787,-0.006786192621631,-0.0140674242335083,-0.0206611981357953,0.0079735275859516,0.0031886804712106,0.0181495759988554,-0.004311930278912,0.0371044599130208,-0.0015701851861598,0.0098519945524099,-0.0082924882077182,-0.0038242984940894
2014-03-27,-0.003364755009815,0.0548086577540021,-0.0025922550652675,-0.0073898141467081,0.0079504139790151,0.0028986750896526,0.0061607448696436,0.0,0.0074778401440847,-0.0130494845852346,0.0098806802818813,-0.0199534676724004,0.0208880328660971,0.0738696817311628,-0.0108411062502016,0.0022662183479642,0.0030406803093736,0.0191499214241002,0.0121145889917408,0.0094549546078637,0.0171387172825805,0.0194181118732747,0.0327655643140578,-0.0100113454434178
2014-03-28,-0.0015235732340279,0.0051710155722022,0.0045320904023435,-0.0022541701102642,-0.0004952646756306,0.0083585383329456,-0.0041029211926555,0.0061380695491777,0.0008591931009225,0.0164409847657616,0.0182672324802877,0.0470304396736147,0.004656911879171,0.0199240306215255,0.0190656891406661,0.0117531886891555,0.0113894774682439,-0.0039780482586859,0.0205858120321666,0.0111401849444598,0.0112647479481191,-0.0048192928457306,0.0021951206146451,0.0176450559139549
2014-03-31,0.0165241022648814,0.0073427288999223,0.0141119232527446,0.0106296222064354,0.0157212964780675,0.0142492557552644,0.0004567342879762,0.0046244995922459,0.0062785296383007,-0.0122266837004767,0.0855353345926039,-0.0122574291968082,0.0099065703690923,-0.0022789517349619,-0.0011381778471171,0.0106327781043935,-0.0031431192533677,-0.000442860253039,0.0248888009814092,0.0006204749944203,0.0191633880031463,0.0048192928457306,0.0109053604685289,0.0188327679737325
