Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT,^SP500TR
2021-09-27,797.9842529296875,2.8841733932495117,8.871864318847656,156.94000244140625,34.82761764526367,27.110004425048828,19.25169563293457,20.36257553100586,38.34610366821289,1768.1500244140625,26.190000534057617,76.04509735107422,44.74294662475586,3.468122720718384,12.407308578491211,131.0011444091797,37.02981185913086,22.81491470336914,22.683881759643555,166.99070739746094,107.75849914550781,9.227710723876953,9.872041702270508,4.336180210113525,9275.8701171875
2021-09-28,745.30810546875,2.7801058292388916,8.64307689666748,154.02000427246094,33.69071578979492,27.214679718017578,18.407917022705078,19.64232635498047,38.969871520996094,1682.010009765625,25.809999465942383,76.6788558959961,43.072086334228516,3.401747703552246,12.397712707519531,126.4689712524414,37.28131866455078,22.583993911743164,22.192285537719727,165.49557495117188,103.81555938720703,8.940796852111816,9.369613647460938,4.18453311920166,9087.4697265625
2021-09-29,716.8873901367188,2.8544399738311768,8.685443878173828,151.9199981689453,34.266178131103516,27.563587188720703,18.630985260009766,19.989110946655273,39.113189697265625,1662.989990234375,25.770000457763672,73.97172546386719,43.39722442626953,3.444891929626465,12.507089614868164,125.33821105957031,37.36515426635742,23.29147720336914,21.79924201965332,167.93878173828125,103.55579376220703,8.777955055236816,9.485034942626953,4.212967395782471,9102.6201171875
2021-09-30,711.8148803710938,2.847006320953369,8.744759559631348,153.75,34.196006774902344,26.75238037109375,18.30123519897461,19.78459358215332,39.12162399291992,1679.4000244140625,27.190000534057617,77.32172393798828,43.35658264160156,3.4316163063049316,12.499412536621094,124.14312744140625,37.36515426635742,23.47867774963379,21.623254776000977,160.96585083007812,103.58363342285156,8.86325454711914,9.471455574035645,4.18453311920166,8994.830078125
2021-10-01,708.6622314453125,2.9659407138824463,8.837969779968262,151.5800018310547,34.48607635498047,26.7611026763916,18.369125366210938,19.85573387145996,39.61053466796875,1667.5999755859375,27.549999237060547,75.87306213378906,43.29787826538086,3.5643675327301025,12.727754592895508,124.97968292236328,38.052589416503906,23.946691513061523,21.41402244567871,160.84814453125,103.5000991821289,8.762447357177734,9.641195297241211,4.236661434173584,9098.25
2021-10-04,681.082275390625,2.8565878868103027,8.795601844787598,146.38999938964844,34.004180908203125,26.490699768066406,18.175153732299805,19.6956787109375,39.47566223144531,1592.75,27.809999465942383,74.3700942993164,43.77655792236328,3.5875988006591797,12.904290199279785,122.97561645507812,38.29571533203125,23.814088821411133,20.917341232299805,155.5867462158203,101.14361572265625,8.289429664611816,9.430718421936035,4.1940107345581055,8980.6396484375
2021-10-05,700.1216430664062,2.871464252471924,9.09217643737793,149.8000030517578,34.275543212890625,26.656429290771484,18.272140502929688,20.22919273376465,39.45037841796875,1585.43994140625,28.709999084472656,75.31171417236328,43.99782943725586,3.640699863433838,12.794917106628418,122.65384674072266,39.00831604003906,23.61908721923828,20.866497039794922,155.8855743408203,101.36629486083984,8.444517135620117,9.328876495361328,4.241400718688965,9076.1904296875
2021-10-06,699.7683715820312,2.901221752166748,9.109124183654785,149.36000061035156,34.153892517089844,26.010953903198242,18.12666130065918,19.96243667602539,38.59897994995117,1548.5699462890625,28.190000534057617,80.3186264038086,43.600440979003906,3.544455051422119,12.63757038116455,124.79583740234375,38.11128616333008,22.909263610839844,20.641624450683594,151.20376586914062,101.44048309326172,8.165359497070312,9.532562255859375,4.170315742492676,9113.4501953125
2021-10-07,713.4483642578125,2.826831579208374,9.024388313293457,156.5500030517578,34.43928527832031,26.3598575592041,18.33032989501953,20.246978759765625,39.59366989135742,1554.0400390625,29.540000915527344,86.97333526611328,44.42683792114258,3.531179904937744,12.566573143005371,124.71310424804688,38.589141845703125,22.971664428710938,20.743305206298828,153.4676971435547,102.82286071777344,8.498798370361328,9.817727088928223,4.227184772491455,9191.1904296875
2021-10-08,697.6378784179688,2.834270715713501,9.151494026184082,162.08999633789062,34.01353073120117,26.473257064819336,18.05877113342285,19.50005340576172,38.74229049682617,1511.18994140625,31.200000762939453,87.2087631225586,44.42683792114258,3.5909173488616943,12.34206771850586,124.5108413696289,39.04185104370117,22.051240921020508,21.019023895263672,155.7316436767578,102.0899429321289,8.335956573486328,9.892410278320312,4.179793357849121,9173.740234375
